submission_id,title,main_type,block_extended,response,block_mean,block_sd,response_centered
2609,Leo's prize,xor,prior,27.5,28.4375,40.70577135282626,-0.0230311321673286
2609,Leo's prize,xor,target,36,42,49.54651494158941,-0.12109832562539313
2609,Youth hostel,some,relevance,100,64.25,45.8623717535099,0.7795061317836013
2609,Youth hostel,some,competence,100,43.25,47.975440145379146,1.182896912003964
2609,Youth hostel,some,prior,100,28.4375,40.70577135282626,1.7580430887727498
2609,Youth hostel,some,target,0,42,49.54651494158941,-0.8476882793777519
2609,Pete's accident,xor,relevance,100,64.25,45.8623717535099,0.7795061317836013
2609,Pete's accident,xor,competence,0,43.25,47.975440145379146,-0.9015029329369417
2609,Pete's accident,xor,prior,0,28.4375,40.70577135282626,-0.6986110090756342
2609,Pete's accident,xor,target,0,42,49.54651494158941,-0.8476882793777519
2609,Unexpected guest,xor,relevance,100,64.25,45.8623717535099,0.7795061317836013
2609,Unexpected guest,xor,competence,100,43.25,47.975440145379146,1.182896912003964
2609,Unexpected guest,xor,prior,0,28.4375,40.70577135282626,-0.6986110090756342
2609,Unexpected guest,xor,target,0,42,49.54651494158941,-0.8476882793777519
2609,Violinist,some,relevance,100,64.25,45.8623717535099,0.7795061317836013
2609,Violinist,some,competence,0,43.25,47.975440145379146,-0.9015029329369417
2609,Violinist,some,prior,0,28.4375,40.70577135282626,-0.6986110090756342
2609,Violinist,some,target,100,42,49.54651494158941,1.1706171477121337
2609,Champagne reception,some,relevance,0,64.25,45.8623717535099,-1.4009306004782205
2609,Champagne reception,some,competence,0,43.25,47.975440145379146,-0.9015029329369417
2609,Champagne reception,some,prior,0,28.4375,40.70577135282626,-0.6986110090756342
2609,Champagne reception,some,target,100,42,49.54651494158941,1.1706171477121337
2608,Tony's clubbing,xor,relevance,93,55.5,36.50440286556443,1.02727334393339
2608,Tony's clubbing,xor,competence,50,54.375,31.914786094043798,-0.13708379517594507
2608,Tony's clubbing,xor,prior,25.5,33.125,23.24827182517322,-0.3279813681352286
2608,Tony's clubbing,xor,target,67,44.75,28.579463156009673,0.7785310689197212
2608,Danny's racket,xor,relevance,35,55.5,36.50440286556443,-0.5615760946835866
2608,Danny's racket,xor,competence,100,54.375,31.914786094043798,1.4295881496919987
2608,Danny's racket,xor,prior,62.5,33.125,23.24827182517322,1.2635347788816182
2608,Danny's racket,xor,target,0,44.75,28.579463156009673,-1.565809677939664
2608,Joshua's delay,xor,relevance,38,55.5,36.50440286556443,-0.4793942271689154
2608,Joshua's delay,xor,competence,72,54.375,31.914786094043798,0.5522518605659501
2608,Joshua's delay,xor,prior,58,33.125,23.24827182517322,1.0699720042444343
2608,Joshua's delay,xor,target,50,44.75,28.579463156009673,0.18369834210465333
2608,Stand-up comedy show,some,relevance,22,55.5,36.50440286556443,-0.9176975205804951
2608,Stand-up comedy show,some,competence,59,54.375,31.914786094043798,0.14491715490028478
2608,Stand-up comedy show,some,prior,0,33.125,23.24827182517322,-1.4248370910792716
2608,Stand-up comedy show,some,target,68,44.75,28.579463156009673,0.8135212293206076
2608,Swiss watch prototype testing,some,relevance,78,55.5,36.50440286556443,0.6163640063600341
2608,Swiss watch prototype testing,some,competence,0,54.375,31.914786094043798,-1.7037557400438887
2608,Swiss watch prototype testing,some,prior,32,33.125,23.24827182517322,-0.04839069365929602
2608,Swiss watch prototype testing,some,target,50,44.75,28.579463156009673,0.18369834210465333
2608,Chloe's holiday,xor,relevance,0,55.5,36.50440286556443,-1.5203645490214173
2608,Chloe's holiday,xor,competence,59,54.375,31.914786094043798,0.14491715490028478
2608,Chloe's holiday,xor,prior,56,33.125,23.24827182517322,0.9839441044056857
2608,Chloe's holiday,xor,target,0,44.75,28.579463156009673,-1.565809677939664
2608,Toby's carrots,some,relevance,78,55.5,36.50440286556443,0.6163640063600341
2608,Toby's carrots,some,competence,76,54.375,31.914786094043798,0.6775856161553856
2608,Toby's carrots,some,prior,16,33.125,23.24827182517322,-0.7366138923692839
2608,Toby's carrots,some,target,67,44.75,28.579463156009673,0.7785310689197212
2608,Rotten tomatoes,some,relevance,100,55.5,36.50440286556443,1.2190310348009563
2608,Rotten tomatoes,some,competence,19,54.375,31.914786094043798,-1.1084204009940701
2608,Rotten tomatoes,some,prior,15,33.125,23.24827182517322,-0.7796278422886581
2608,Rotten tomatoes,some,target,56,44.75,28.579463156009673,0.3936393045099714
2605,Gourmet desserts,some,relevance,50,50.125,25.334547276679046,-0.0049339740961175564
2605,Gourmet desserts,some,competence,67,76.625,21.73829734428553,-0.4427669677878511
2605,Gourmet desserts,some,prior,62,50.4375,23.951494883260565,0.48274648644502366
2605,Gourmet desserts,some,target,50,77.75,29.436372059070052,-0.9427112805991851
2605,Leo's prize,xor,relevance,68,50.125,25.334547276679046,0.7055582957448105
2605,Leo's prize,xor,competence,49,76.625,21.73829734428553,-1.2707986997547414
2605,Leo's prize,xor,prior,48,50.4375,23.951494883260565,-0.10176817822354553
2605,Leo's prize,xor,target,21,77.75,29.436372059070052,-1.9278870332974325
2605,Stand-up comedy show,some,relevance,0,50.125,25.334547276679046,-1.9785236125431402
2605,Stand-up comedy show,some,competence,50,76.625,21.73829734428553,-1.2247969368676919
2605,Stand-up comedy show,some,prior,8,50.4375,23.951494883260565,-1.7718100772766003
2605,Stand-up comedy show,some,target,100,77.75,29.436372059070052,0.7558676033633106
2605,Crush,xor,relevance,51,50.125,25.334547276679046,0.03453781867282289
2605,Crush,xor,competence,80,76.625,21.73829734428553,0.15525594974379192
2605,Crush,xor,prior,36,50.4375,23.951494883260565,-0.602780747939462
2605,Crush,xor,target,100,77.75,29.436372059070052,0.7558676033633106
2605,Gigi's exams,xor,relevance,83,50.125,25.334547276679046,1.2976351872789174
2605,Gigi's exams,xor,competence,67,76.625,21.73829734428553,-0.4427669677878511
2605,Gigi's exams,xor,prior,68,50.4375,23.951494883260565,0.7332527713029818
2605,Gigi's exams,xor,target,69,77.75,29.436372059070052,-0.29725130469343675
2605,Mrs. Todd's math exams,some,relevance,33,50.125,25.334547276679046,-0.6759544511681053
2605,Mrs. Todd's math exams,some,competence,100,76.625,21.73829734428553,1.0752912074847811
2605,Mrs. Todd's math exams,some,prior,33,50.4375,23.951494883260565,-0.7280338903684411
2605,Mrs. Todd's math exams,some,target,100,77.75,29.436372059070052,0.7558676033633106
2605,Gift unwrapping,some,relevance,49,50.125,25.334547276679046,-0.04440576686505801
2605,Gift unwrapping,some,competence,100,76.625,21.73829734428553,1.0752912074847811
2605,Gift unwrapping,some,prior,82,50.4375,23.951494883260565,1.317767435971551
2605,Gift unwrapping,some,target,100,77.75,29.436372059070052,0.7558676033633106
2605,Semester abroad,xor,relevance,67,50.125,25.334547276679046,0.6660865029758701
2605,Semester abroad,xor,competence,100,76.625,21.73829734428553,1.0752912074847811
2605,Semester abroad,xor,prior,66.5,50.4375,23.951494883260565,0.6706262000884923
2605,Semester abroad,xor,target,82,77.75,29.436372059070052,0.14437920513681213
2603,Youth hostel,some,relevance,76,58,36.34359837519041,0.4952729175074617
2603,Youth hostel,some,competence,59,59,21.307275752662516,0
2603,Youth hostel,some,prior,71,44.5,32.49065799799778,0.8156190619972378
2603,Youth hostel,some,target,100,63.625,37.56494376410006,0.9683230255428398
2603,Hippies,xor,relevance,0,58,36.34359837519041,-1.5958794008573767
2603,Hippies,xor,competence,67,59,21.307275752662516,0.3754586035711457
2603,Hippies,xor,prior,0,44.5,32.49065799799778,-1.3696244625991352
2603,Hippies,xor,target,8,63.625,37.56494376410006,-1.4807688878576073
2603,Harold's pet,xor,relevance,18,58,36.34359837519041,-1.100606483349915
2603,Harold's pet,xor,competence,46,59,21.307275752662516,-0.6101202308031117
2603,Harold's pet,xor,prior,3.5,44.5,32.49065799799778,-1.2619011902598773
2603,Harold's pet,xor,target,83,63.625,37.56494376410006,0.5157734328492789
2603,College,xor,relevance,83,58,36.34359837519041,0.6878790520936968
2603,College,xor,competence,17,59,21.307275752662516,-1.9711576687485148
2603,College,xor,prior,15,44.5,32.49065799799778,-0.9079532954308873
2603,College,xor,target,0,63.625,37.56494376410006,-1.6937334020663417
2603,Toby's carrots,some,relevance,83,58,36.34359837519041,0.6878790520936968
2603,Toby's carrots,some,competence,89,59,21.307275752662516,1.4079697633917962
2603,Toby's carrots,some,prior,56,44.5,32.49065799799778,0.35394789482899
2603,Toby's carrots,some,target,83,63.625,37.56494376410006,0.5157734328492789
2603,Swiss watch prototype testing,some,relevance,76,58,36.34359837519041,0.4952729175074617
2603,Swiss watch prototype testing,some,competence,63,59,21.307275752662516,0.18772930178557284
2603,Swiss watch prototype testing,some,prior,66,44.5,32.49065799799778,0.6617286729411552
2603,Swiss watch prototype testing,some,target,81,63.625,37.56494376410006,0.4625323042970953
2603,School,xor,relevance,30,58,36.34359837519041,-0.7704245383449404
2603,School,xor,competence,75,59,21.307275752662516,0.7509172071422914
2603,School,xor,prior,75.5,44.5,32.49065799799778,0.9541204121477121
2603,School,xor,target,76,63.625,37.56494376410006,0.3294294829166362
2603,Suzy's fruits,some,relevance,98,58,36.34359837519041,1.100606483349915
2603,Suzy's fruits,some,competence,56,59,21.307275752662516,-0.14079697633917962
2603,Suzy's fruits,some,prior,69,44.5,32.49065799799778,0.7540629063748048
2603,Suzy's fruits,some,target,78,63.625,37.56494376410006,0.38267061146881987
2601,Youth hostel,some,relevance,21,37.875,36.443449342783126,-0.46304617988477387
2601,Youth hostel,some,competence,81,49.75,35.9036408818302,0.870385265462443
2601,Youth hostel,some,prior,50,49.75,27.254095367223517,0.009172933338328906
2601,Youth hostel,some,target,87,95.375,7.1501748230375455,-1.171300032135735
2601,Leo's prize,xor,relevance,23,37.875,36.443449342783126,-0.4081666326391711
2601,Leo's prize,xor,competence,19,49.75,35.9036408818302,-0.856459101215044
2601,Leo's prize,xor,prior,23,49.75,27.254095367223517,-0.981503867201193
2601,Leo's prize,xor,target,82,95.375,7.1501748230375455,-1.8705836334108006
2601,Toby's carrots,some,relevance,71,37.875,36.443449342783126,0.9089425012552969
2601,Toby's carrots,some,competence,92,49.75,35.9036408818302,1.176760878905223
2601,Toby's carrots,some,prior,49,49.75,27.254095367223517,-0.02751880001498672
2601,Toby's carrots,some,target,100,95.375,7.1501748230375455,0.6468373311794358
2601,Chloe's holiday,xor,relevance,8,37.875,36.443449342783126,-0.8197632369811922
2601,Chloe's holiday,xor,competence,26,49.75,35.9036408818302,-0.6614928017514567
2601,Chloe's holiday,xor,prior,50,49.75,27.254095367223517,0.009172933338328906
2601,Chloe's holiday,xor,target,100,95.375,7.1501748230375455,0.6468373311794358
2601,Emails from a broken laptop,some,relevance,100,37.875,36.443449342783126,1.704695936316538
2601,Emails from a broken laptop,some,competence,24,49.75,35.9036408818302,-0.717197458741053
2601,Emails from a broken laptop,some,prior,100,49.75,27.254095367223517,1.8437596010041102
2601,Emails from a broken laptop,some,target,100,95.375,7.1501748230375455,0.6468373311794358
2601,Gourmet desserts,some,relevance,5,37.875,36.443449342783126,-0.9020825578495966
2601,Gourmet desserts,some,competence,0,49.75,35.9036408818302,-1.3856533426162092
2601,Gourmet desserts,some,prior,9,49.75,27.254095367223517,-1.4951881341476119
2601,Gourmet desserts,some,target,100,95.375,7.1501748230375455,0.6468373311794358
2601,Gigi's exams,xor,relevance,68,37.875,36.443449342783126,0.8266231803868926
2601,Gigi's exams,xor,competence,75,49.75,35.9036408818302,0.703271294493654
2601,Gigi's exams,xor,prior,50,49.75,27.254095367223517,0.009172933338328906
2601,Gigi's exams,xor,target,94,95.375,7.1501748230375455,-0.19230299035064305
2601,Hippies,xor,relevance,7,37.875,36.443449342783126,-0.8472030106039937
2601,Hippies,xor,competence,81,49.75,35.9036408818302,0.870385265462443
2601,Hippies,xor,prior,67,49.75,27.254095367223517,0.6329324003446946
2601,Hippies,xor,target,100,95.375,7.1501748230375455,0.6468373311794358
2600,Rotten tomatoes,some,relevance,85,58.25,28.161523903571492,0.9498775737987503
2600,Rotten tomatoes,some,competence,27,57.375,39.253525774308294,-0.7738158394902872
2600,Rotten tomatoes,some,prior,27,37.9375,23.671015277881814,-0.4620629859598796
2600,Rotten tomatoes,some,target,81,77.375,17.28696866759137,0.2096955267117447
2600,Gerald's graduation,xor,relevance,30,58.25,28.161523903571492,-1.0031417368155027
2600,Gerald's graduation,xor,competence,68,57.375,39.253525774308294,0.27067632245545026
2600,Gerald's graduation,xor,prior,81.5,37.9375,23.671015277881814,1.840330864080206
2600,Gerald's graduation,xor,target,100,77.375,17.28696866759137,1.3087893218905446
2600,Puzzles,some,relevance,59,58.25,28.161523903571492,0.026632081508376176
2600,Puzzles,some,competence,100,57.375,39.253525774308294,1.0858897171448063
2600,Puzzles,some,prior,52,37.9375,23.671015277881814,0.5940809819484166
2600,Puzzles,some,target,100,77.375,17.28696866759137,1.3087893218905446
2600,Pete's accident,xor,relevance,100,58.25,28.161523903571492,1.4825192039662738
2600,Pete's accident,xor,competence,70,57.375,39.253525774308294,0.32162715962353505
2600,Pete's accident,xor,prior,24,37.9375,23.671015277881814,-0.5888002621088751
2600,Pete's accident,xor,target,88,77.375,17.28696866759137,0.6146248196723552
2600,Gigi's exams,xor,relevance,72,58.25,28.161523903571492,0.4882548276535632
2600,Gigi's exams,xor,competence,0,57.375,39.253525774308294,-1.4616521412594314
2600,Gigi's exams,xor,prior,50,37.9375,23.671015277881814,0.5095894645157529
2600,Gigi's exams,xor,target,61,77.375,17.28696866759137,-0.947245310318571
2600,Gift unwrapping,some,relevance,29,58.25,28.161523903571492,-1.0386511788266708
2600,Gift unwrapping,some,competence,100,57.375,39.253525774308294,1.0858897171448063
2600,Gift unwrapping,some,prior,3,37.9375,23.671015277881814,-1.4759611951518439
2600,Gift unwrapping,some,target,66,77.375,17.28696866759137,-0.658010101060992
2600,Hotel check,some,relevance,67,58.25,28.161523903571492,0.31070761759772203
2600,Hotel check,some,competence,82,57.375,39.253525774308294,0.6273321826320436
2600,Hotel check,some,prior,40,37.9375,23.671015277881814,0.08713187735243444
2600,Hotel check,some,target,57,77.375,17.28696866759137,-1.1786334777246341
2600,Dave's kids,xor,relevance,24,58.25,28.161523903571492,-1.216198388882512
2600,Dave's kids,xor,competence,12,57.375,39.253525774308294,-1.155947118250923
2600,Dave's kids,xor,prior,26,37.9375,23.671015277881814,-0.5043087446762115
2600,Dave's kids,xor,target,66,77.375,17.28696866759137,-0.658010101060992
2599,Leo's prize,xor,relevance,80,52.875,36.478711991673016,0.7435843679511441
2599,Leo's prize,xor,competence,51,58,31.186077479725284,-0.22445913579708268
2599,Leo's prize,xor,prior,51,46.125,9.613049166924837,0.507123173443571
2599,Leo's prize,xor,target,83,72.75,15.021413287133043,0.6823592297257334
2599,Lily's husband,xor,relevance,0,52.875,36.478711991673016,-1.4494755190937048
2599,Lily's husband,xor,competence,64,58,31.186077479725284,0.19239354496892802
2599,Lily's husband,xor,prior,51,46.125,9.613049166924837,0.507123173443571
2599,Lily's husband,xor,target,70,72.75,15.021413287133043,-0.18307198846300163
2599,Harry Potter,some,relevance,51,52.875,36.478711991673016,-0.05139984110261365
2599,Harry Potter,some,competence,100,58,31.186077479725284,1.3467548147824961
2599,Harry Potter,some,prior,50,46.125,9.613049166924837,0.4030979070961718
2599,Harry Potter,some,target,100,72.75,15.021413287133043,1.8140769765879252
2599,Swiss watch prototype testing,some,relevance,100,52.875,36.478711991673016,1.2918493397123563
2599,Swiss watch prototype testing,some,competence,41,58,31.186077479725284,-0.5451150440786294
2599,Swiss watch prototype testing,some,prior,50,46.125,9.613049166924837,0.4030979070961718
2599,Swiss watch prototype testing,some,target,50,72.75,15.021413287133043,-1.5145046318302862
2599,Mrs. Sanders' son,xor,relevance,64,52.875,36.478711991673016,0.3049723905421743
2599,Mrs. Sanders' son,xor,competence,67,58,31.186077479725284,0.28859031745339203
2599,Mrs. Sanders' son,xor,prior,50,46.125,9.613049166924837,0.4030979070961718
2599,Mrs. Sanders' son,xor,target,66,72.75,15.021413287133043,-0.4493585171364586
2599,Mrs. Gibbs' worry,xor,relevance,78,52.875,36.478711991673016,0.6887578707750228
2599,Mrs. Gibbs' worry,xor,competence,100,58,31.186077479725284,1.3467548147824961
2599,Mrs. Gibbs' worry,xor,prior,50,46.125,9.613049166924837,0.4030979070961718
2599,Mrs. Gibbs' worry,xor,target,81,72.75,15.021413287133043,0.5492159653890049
2599,Suzy's fruits,some,relevance,50,52.875,36.478711991673016,-0.07881308969067426
2599,Suzy's fruits,some,competence,23,58,31.186077479725284,-1.1222956789854135
2599,Suzy's fruits,some,prior,44,46.125,9.613049166924837,-0.22105369098822328
2599,Suzy's fruits,some,target,67,72.75,15.021413287133043,-0.3827868849680943
